title,url,host,status
Europejczyk,http://panda.bg.univ.gda.pl/~europ/,panda.bg.univ.gda.pl,153.19.120.249
Euroregio_Glacensis,http://www.netgate.com.pl/euroglas,www.netgate.com.pl,78.9.172.4
Eurostudent,http://www.cybernet.krakow.pl/eurostudent/,www.cybernet.krakow.pl,error
Ex_Libris_OnLine,http://www.exlibris.pol.pl/,www.exlibris.pol.pl,212.106.3.252
Explorator,http://www.rej.com.pl/explorator/,www.rej.com.pl,91.185.186.155
Express,http://www.polishmagazine-express.com/,www.polishmagazine-express.com,error
Express_Ilustrowany,http://www.express.lodz.pl/,www.express.lodz.pl,195.8.99.12
Extraklasa,http://www.extraklasa.soccer.com.pl/extraklasa/,www.extraklasa.soccer.com.pl,error
Extra_Ordinem,http://friko1.onet.pl/to/exord/,friko1.onet.pl,213.180.146.28
FAart,http://free.art.pl/fa_art/Nwydint1.html,free.art.pl,195.116.222.210
Fahrenheit,http://www.rej.com.pl/f/index.html,www.rej.com.pl,91.185.186.155
Fakty,http://www.fakty.media.pl/fakty/index1.htm,www.fakty.media.pl,error
Fakty_Wydarzenia_Opinie,http://www.quovadis.com/ppn/fwo.html,www.quovadis.com,77.55.121.12
Fanatyk_Plastiku,http://www.tarnobrzeg.tpnet.pl/fp/,www.tarnobrzeg.tpnet.pl,error
Fanzin,http://bilbo.olecko.ids.pl/~lo1pisz/fanzin/,bilbo.olecko.ids.pl,error
Fara_Mielecka,http://motronik.com.pl/fara/,motronik.com.pl,89.231.154.20
FARM'a,http://free.polbox.pl/a/artfarma/,free.polbox.pl,error
Farmacja_Polska,http://www.karnet.waw.pl/ptfarm.html,www.karnet.waw.pl,193.143.77.26
Fat_Agnus,http://www.pwr.wroc.pl/AMIGA/fatagnus/,www.pwr.wroc.pl,156.17.193.247
Fenix,http://www.proszynski.com.pl/Fenix/,www.proszynski.com.pl,212.91.27.7
Fenomen,http://www.slam.katowice.pl/~klin5chw/gazfen.html,www.slam.katowice.pl,213.227.98.171
Fibres_&_Textiles_in_Eastern_Europe,http://www.iwch.lodz.pl/fibtex/,www.iwch.lodz.pl,212.51.192.12
Finanse_Komunalne,http://www.wspolnota.org.pl/finanse_komunalne.html,www.wspolnota.org.pl,37.59.11.41
Folia_Biologica,http://www.isez.pan.krakow.pl/journals/folia.htm,www.isez.pan.krakow.pl,149.156.184.3
Folia_Histochemica_et_Cytobiologica,http://ampat.amu.edu.pl/czasopis/fhec.htm,ampat.amu.edu.pl,150.254.71.141
Folia_Malacologica,http://hum.amu.edu.pl/~polmal/folia/folia.htm,hum.amu.edu.pl,150.254.65.177
Folia_Neuropathologica,http://ampat.amu.edu.pl/czasopis/folianeu.htm,ampat.amu.edu.pl,150.254.71.141
Forum_Akademickie,http://www.forumakad.pl/,www.forumakad.pl,212.182.115.22
Forum_Gazet_Szkolnych,http://www.wyzwania.org.pl/forum/index.htm,www.wyzwania.org.pl,188.128.160.43
Forum_Kardiologów,http://www.am.lodz.pl/CardioForum/,www.am.lodz.pl,212.51.199.184
Forum_Logiki_Informatyki_i_Filozofii_Nauki,http://www.calculemus.org/forum/index.html,www.calculemus.org,148.81.130.52
FOTO,http://www.foto.com.pl/,www.foto.com.pl,79.96.31.4
Foto_Kurier,http://www.fraktal.com.pl/f-kurier/,www.fraktal.com.pl,212.85.117.45
Foto_News,http://www.fotonews-akfsawa.w.pl/,www.fotonews-akfsawa.w.pl,81.219.55.202
foto_TAPETA,http://fototapeta.art.pl/,fototapeta.art.pl,193.219.28.149
Framzeta,http://framzeta.art.pl/,framzeta.art.pl,46.4.15.252
Fronda_Pismo_poświęcone,http://www.webfabrika.com.pl/fronda/,www.webfabrika.com.pl,62.121.130.63
Fullcolour,http://www.fullcolour.com.pl/index.html,www.fullcolour.com.pl,85.128.194.99
Fundamenty_Rodziny,http://www.mateusz.pl/ligamm/Fundam.htm,www.mateusz.pl,46.239.162.37
Funextreme,http://www.textinet.com.pl/funex/,www.textinet.com.pl,error
FurryMag,http://www.furrymag.polmail.com/,www.furrymag.polmail.com,141.8.225.124
Gabinet_Prywatny,http://www.medyk.com.pl/gp/gp.html,www.medyk.com.pl,212.85.119.115
Gadki_z_Chatki,http://klio.umcs.lublin.pl/~mikolaje/gadki.htm,klio.umcs.lublin.pl,87.246.207.246
GALEN,http://www.lublin.pl/imw/galen.html,www.lublin.pl,212.182.63.142
Gambler,http://www.gambler.com.pl/,www.gambler.com.pl,91.208.189.52
Games_Browser,http://www.gry.com.pl/,www.gry.com.pl,79.96.199.45
Gazeta_AMG,http://www.amg.gda.pl/NAMG/GAZETA_AMG/index.html,www.amg.gda.pl,153.19.64.70
Gazeta_Antykwaryczna,http://www.fema.krakow.pl/~antyki/,www.fema.krakow.pl,195.150.11.2
Gazeta_Bankowa,http://www.bankowa.com.pl/,www.bankowa.com.pl,error
Gazeta_Chrześcijańska,http://www.chs.univ.waw.pl/gazeta.htm,www.chs.univ.waw.pl,error
Gazeta_dla_Pacjentów,http://salve.slam.katowice.pl/gazeta.html,salve.slam.katowice.pl,error
Gazeta_Farmaceutyczna,http://www.karnet.waw.pl/gazeta.html,www.karnet.waw.pl,193.143.77.26
Gazeta_Internetowa,http://www.kki.net.pl/~gazint/,www.kki.net.pl,81.21.192.215
Gazeta_Jarocińska,http://www.gj.com.pl/gj/jarocin.html,www.gj.com.pl,87.98.237.252
Gazeta_Jarosławska,http://www.polska.lex.pl/prasa/Gazeta-Jaroslawska/,www.polska.lex.pl,error
Gazeta_Kartuska,http://www.polska.lex.pl/prasa/Gazeta-Kartuska/,www.polska.lex.pl,error
Gazeta_Leasingowa,http://www.gl.com.pl/,www.gl.com.pl,188.128.255.251
Gazeta_Lekarska,http://www.nil.org.pl/gazeta/,www.nil.org.pl,31.186.87.229
Gazeta_Miejska,http://www.um.torun.pl/gazeta/,www.um.torun.pl,158.75.35.16
Gazeta_Mragowska,http://www.mragowo.net/~gazeta/,www.mragowo.net,91.225.28.170
Gazeta_Ostrowska,http://www.gazeta.ostrow-wielkopolski.pl/,www.gazeta.ostrow-wielkopolski.pl,217.8.180.67
Gazeta_Parafialna,http://www.ar-domena.com.pl/mariacki/gazeta.htm,www.ar-domena.com.pl,104.24.113.35
Gazeta_Parlamentu_Studentów_RP,http://www.psrp.org.pl/index2.html,www.psrp.org.pl,89.161.173.68
Gazeta_Polska,http://www.gazetapolska.pl/,www.gazetapolska.pl,178.33.230.132
Gazeta_Pomorska,http://www.pomorska.pl/,www.pomorska.pl,195.8.99.38
Gazeta_Poznańska,http://www.poznan.pol.pl/gazeta/index.html,www.poznan.pol.pl,error
Gazeta_Prabucka,http://www.gazeta.prabuty.top.pl/,www.gazeta.prabuty.top.pl,178.33.53.57
Gazeta_Prawna,http://www.gp.infor.pl/,www.gp.infor.pl,error
Gazeta_Przasnyska,http://www.kki.net.pl/gazprzas/,www.kki.net.pl,81.21.192.215
Gazeta_Radomszczańska,http://www.onet.pl/Radomszczanska/,www.onet.pl,213.180.141.140
Gazeta_Samorządowa,http://www.um.zakopane.pl/gazeta/gazeta.html,www.um.zakopane.pl,79.96.190.185
Gazeta_SGH,http://gazeta.sgh.waw.pl/,gazeta.sgh.waw.pl,error
Gazeta_Słubicka,http://www.kki.net.pl/slubice/index.htm,www.kki.net.pl,81.21.192.215
Gazeta_Szkolna_online,http://kosciuch.ids.edu.pl/Gazeta/index.html,kosciuch.ids.edu.pl,error
Gazeta_Szkolna,http://www.gp.infor.pl/grupa/gazeta_szkolna/index.html,www.gp.infor.pl,error
Gazeta_Targowa,http://www.gazetatargowa.pl/,www.gazetatargowa.pl,212.91.7.33
Gazeta_Uniwersytecka_US,http://www.us.edu.pl/uniwersytet/gazeta/,www.us.edu.pl,155.158.104.231
Gazeta_Węgorzyńska,http://www.polska.lex.pl/prasa/Gazeta-Wegorzynska/,www.polska.lex.pl,error
Gazeta_Wileńska,http://www.gazetaw.lt/,www.gazetaw.lt,error
Gazeta_Wrocławska,http://www.gazeta.wroc.pl/,www.gazeta.wroc.pl,217.153.72.83
Gazeta_Współczesna,http://www.wspolczesna.com.pl/,www.wspolczesna.com.pl,81.15.238.130
Gazeta_Wyborcza,http://www.gazeta.pl/,www.gazeta.pl,80.252.0.145
Gazeta_w_Krakowie,http://www.krak.gazeta.pl/,www.krak.gazeta.pl,error
Gazeta_w_Białymstoku,http://www.gazeta.bialystok.pl/,www.gazeta.bialystok.pl,212.91.6.58
Gazeta_Żarowska,http://www.um.zarow.pl/gazeta/,www.um.zarow.pl,78.9.172.4
Biuro_i_Komputer_Wrocław,http://www.pwr.wroc.pl/GW/,www.pwr.wroc.pl,156.17.193.247
Gazetka_Internetowa,http://www.kki.net.pl/~gatz/,www.kki.net.pl,81.21.192.215
Gazetka_Młodzieżowa,http://free.polbox.pl/k/kuznia/gazetka.html,free.polbox.pl,error
Gazetka_Różańcowa,http://www.pasterz.katowice.opoka.org.pl/rozaniec.htm,www.pasterz.katowice.opoka.org.pl,212.91.11.67
Gazetka_SKI,http://www.ski.slupsk.tpsa.pl/gazetka/,www.ski.slupsk.tpsa.pl,error
Gazetka_Tenisowa,http://www.perfectnet.com/pta/,www.perfectnet.com,98.189.212.163
Gazetka_Zborowa,http://free.polbox.pl/b/baptysci/gazetka.html,free.polbox.pl,error
GazNETa,http://poncland.xyz.lublin.pl/GazNETa/,poncland.xyz.lublin.pl,85.128.179.19
Geodeta,http://www.atm.com.pl/~geodeta/,www.atm.com.pl,2001:1a68::d911:2308
Geozeta,http://www.geozeta.pl/,www.geozeta.pl,77.79.233.81
Gerontologia_Polska,http://www.mp.pl/geron.htm,www.mp.pl,195.150.13.16
GFX,http://www.gfx.pl/,www.gfx.pl,185.53.177.30
Giełda_Motocyklowa,http://friko5.onet.pl/tg/amgmoto/,friko5.onet.pl,213.180.146.28
Giełda_Nieruchomości_SOWA,http://www.nieruchomosci-sowa.com.pl/home.htm,www.nieruchomosci-sowa.com.pl,error
Giełda_Rolna,http://www.gieldarolna.kointech.com.pl/,www.gieldarolna.kointech.com.pl,error
Giełda_Samochodowa,http://www.ct.com.pl/gielda/,www.ct.com.pl,212.244.112.71
GIPS,http://www.idn.org.pl/gips/gips76/index.html,www.idn.org.pl,79.96.8.8
Gitara_i_Bas,http://www.poplawski.com.pl/gibas.html,www.poplawski.com.pl,46.242.144.130
Gilotyna,http://www.gilotyna.com.pl/,www.gilotyna.com.pl,212.91.7.33
GimzOOm,http://www.gimzoom.czajen.pl/,www.gimzoom.czajen.pl,error
Gliwicki_Gość_Niedzielny,http://www.kuria.gliwice.pl/gosc/,www.kuria.gliwice.pl,178.16.97.99
Globus,http://www.zse.kalisz.pl/sp7/STRONY/LISTA.HTM,www.zse.kalisz.pl,79.96.18.151
Głos_Akademicki,http://www.pu.kielce.pl/ibib/glos.html,www.pu.kielce.pl,81.26.8.12
Głos_Anglii,http://www.britemb.it.pl/britemb/pierwsza.htm,www.britemb.it.pl,error
Głos_Bierawy,http://www.polska.lex.pl/prasa/Glos-Bierawy/,www.polska.lex.pl,error
Głos_Garwolina,http://www.polska.lex.pl/prasa/Glos-Garwolina/,www.polska.lex.pl,error
Głos_Koszaliński,http://gate.rondo.com.pl/,gate.rondo.com.pl,error
Głos_Łazarza,http://aurora.put.poznan.pl/~gloslaz/,aurora.put.poznan.pl,error
Głos_Nauczycielski,http://www.glos.pl/,www.glos.pl,91.192.226.28
Głos_Ojca,http://www.polbox.com/g/glosojca/glos3.htm,www.polbox.com,2001:41b0:1::1:a001
Głos_Pomorza,http://www.glos-pomorza.pl/,www.glos-pomorza.pl,error
Głos_Seminarium_Zagranicznego,http://www.wsdsc.poznan.pl/glos/glos1.htm,www.wsdsc.poznan.pl,150.254.230.180
Głos_Siemiatycz,http://box.zetobi.com.pl/glos_siemiatycz/,box.zetobi.com.pl,195.117.87.5
Głos_Szczeciński,http://www.glosszczecinski.com.pl/,www.glosszczecinski.com.pl,195.8.99.12
Głos_Św_Bartłomieja,http://www.polska.lex.pl/prasa/Glos-Sw_Bartlomieja/,www.polska.lex.pl,error
Głos_Świdnika,http://www.glos.sonic.com.pl/,www.glos.sonic.com.pl,error
Głos_Uczelni,http://www.ar.wroc.pl/glos/index.html,www.ar.wroc.pl,156.17.187.239
Głos_Uczelni,http://www.wsp.zgora.pl/glos_ucz/glos_ucz.html,www.wsp.zgora.pl,80.72.39.126
Głos_Wągrowiecki_on_line,http://www.polska.lex.pl/prasa/Glos-Wagrowiecki/,www.polska.lex.pl,error
Głos_Wielkopolski,http://www.glos.com/,www.glos.com,195.8.99.12
Głos_Wielkopolski_wydanie_Pilskie,http://www.glos-pila.com.pl/,www.glos-pila.com.pl,176.31.138.171
Głos_Włoszczowy,http://www.polska.lex.pl/prasa/Glos-Wloszczowy/,www.polska.lex.pl,error
Głos_Wybrzeża,http://www.glos.gda.pl/,www.glos.gda.pl,error
Głos_z_Probówki,http://tichy.ch.uj.edu.pl/,tichy.ch.uj.edu.pl,149.156.71.100
Głos_z_Torunia,http://www.diecezja.torun.pl/niedziela/index.html,www.diecezja.torun.pl,212.91.11.67
Głos_Ziemi_Kraśnickiej,http://www.krasnik.pl/~gzk/,www.krasnik.pl,79.96.60.154
Głoście_Ewangelię,http://www.wsd.tarnow.pl/gazety/gloscie/,www.wsd.tarnow.pl,217.117.142.132
Gmina_Solidarna,http://priv4.onet.pl/wa/gkw_aws/gmina_solidarna/index.htm,priv4.onet.pl,213.180.146.28
Gminne_Sprawy,http://www.miedzna.ug.gov.pl/gmina/gazeta.html,www.miedzna.ug.gov.pl,error
GMT_Partner_Wielkopolski,http://www.europapress.com/gmt/,www.europapress.com,212.170.237.10
Gniazdo,http://www.radom.top.pl/fse/gniazdo/index.htm,www.radom.top.pl,178.33.53.57
Goniec_Gminny,http://friko4.onet.pl/se/gongmin/,friko4.onet.pl,213.180.146.28
Gospodarka_i_Praca,http://www.biz.net.pl/news/,www.biz.net.pl,185.36.169.49
Gość_Niedzielny,http://www.goscniedzielny.pl/,www.goscniedzielny.pl,194.181.177.184
Gościniec,http://friko6.onet.pl/bk/goscinie/,friko6.onet.pl,213.180.146.28
Góry_i_Alpinizm,http://www.alpinizm.pl/pismo/gia/,www.alpinizm.pl,79.96.225.86
Grota,http://www.polska.lex.pl/prasa/Pismo-Grota/,www.polska.lex.pl,error
GT_Tuning_online,http://www.gt-online.com.pl/,www.gt-online.com.pl,212.91.7.33
Guliwer,http://free.ngo.pl/guliwer/,free.ngo.pl,195.116.222.210
Gwiazdy_Mówią,http://www.gwiazdy.com.pl/,www.gwiazdy.com.pl,93.157.98.82
Habezetka,http://www.hbz.com.pl/habezetka/,www.hbz.com.pl,194.181.59.7
Handel_i_Zarządzanie,http://www.unit.com.pl/unit/media/hiz_pl.html,www.unit.com.pl,62.148.90.7
Harcetka,http://rhea.waw.ids.edu.pl/~zhp-siem/,rhea.waw.ids.edu.pl,error
Haribol_Polska,http://www.haribol.org.pl/,www.haribol.org.pl,37.59.82.163
Harnaś_Review,http://zeus.polsl.gliwice.pl/~skpg/publikacje/hreview/,zeus.polsl.gliwice.pl,error
He@dles_Magazyn_Niezależny,http://free.polbox.pl/m/mrv1/headless.html,free.polbox.pl,error
Hedeby,http://friko6.onet.pl/wa/hedeby/,friko6.onet.pl,213.180.146.28
Hedone,http://wrss.amp.pw.edu.pl/miernik/Hedone/index_pl.html,wrss.amp.pw.edu.pl,194.29.137.150
Hejnał_Oświatowy,http://www.krakwom.bci.pl/hejnal/,www.krakwom.bci.pl,81.21.192.131
Helska_Bliza,http://free.polbox.pl/b/bliza/,free.polbox.pl,error
Herold,http://www.gdansk.pl/um_green/h_herold/h_pl_herold.htm,www.gdansk.pl,91.201.154.160
Hi,http://expert.home.pl/,expert.home.pl,error
Hi_Fi,http://www.hifi.pl/,www.hifi.pl,91.194.122.40
Hi_Fi_i_Muzyka,http://www.hi-fi.com.pl/,www.hi-fi.com.pl,91.239.66.99
Highway,http://www.highway.pl/,www.highway.pl,212.91.7.33
Horyzont,http://student.uq.edu.au/~s327425,student.uq.edu.au,130.102.131.71
Hospicjum,http://www.hospicjum.waw.pl/informator/menu.htm,www.hospicjum.waw.pl,77.55.142.167
Hotele_&_Restauracje,http://www.atm.com.pl/~hr/magazyn.html,www.atm.com.pl,2001:1a68::d911:2308
Huśtawka,http://www.pg.gda.pl/chem/Home_Pages/lukas/,www.pg.gda.pl,153.19.40.40
Hyde_Park,http://alf.ids.poznan.pl/lo9/gazetka.html,alf.ids.poznan.pl,error
Image_Processing_&_Communications,http://wtie.atr.bydgoszcz.pl/ip&c/ip&c_p.html,wtie.atr.bydgoszcz.pl,212.122.192.39
Imazine_Polish_Amiga_Disk_Magazine,http://www.pwr.wroc.pl/Imazine/IMAZINE.POL.html,www.pwr.wroc.pl,156.17.193.247
Incognito,http://alf.ids.poznan.pl/lo4/wszystko/inco.html,alf.ids.poznan.pl,error
Infiltrator,http://friko3.onet.pl/pr/inf/,friko3.onet.pl,213.180.146.28
Info,http://www.info.sonik.pl/gazeta.html,www.info.sonik.pl,67.18.216.234
Informacje,http://friko.onet.pl/ks/henryk/info.htm,friko.onet.pl,213.180.146.28
Informator_Gdańskiego_Klubu_Fantastyki,http://www.gkf.3miasto.pl/info.htm,www.gkf.3miasto.pl,193.104.50.197
Informator_Indywidualnego_Inwestora,http://www.murator.com.pl/,www.murator.com.pl,212.180.240.124
Informator_Inowrocławski,http://www.informator.kujawy.com.pl/,www.informator.kujawy.com.pl,error
Informator_Kleszczowski,http://www.polska.lex.pl/prasa/Informator-Kleszczowski/,www.polska.lex.pl,error
Informator_Kulturalny_Stolicy,http://www.iks.com.pl/,www.iks.com.pl,195.149.226.77
Informator_Regionalnej_Izby_Obrachunkowej_w_Katowicach,http://www.silesia.top.pl/rio/inf.htm,www.silesia.top.pl,178.33.53.57
Informator_Rynkowy,http://www.informator.gliwice.pl/,www.informator.gliwice.pl,error
Informator_Tygodniowy_Skierniewic,http://www.polbox.com/i/itspress/index.htm,www.polbox.com,2001:41b0:1::1:a001
Informator_Usług_Budowlanych,http://www.murator.com.pl/iub.html,www.murator.com.pl,212.180.240.124
Informator_Wschodni,http://www.osw.waw.pl/inf_wsch.htm,www.osw.waw.pl,195.187.133.42
Informatyka,http://www.pol.pl/informatyka/,www.pol.pl,195.114.173.144
Inkluz,http://www.inkluz.alpha.pl/,www.inkluz.alpha.pl,81.2.200.20
Inna_Strona,http://www.gej.net/,www.gej.net,5.9.1.40
INSPIRACJE,http://david.silesia.pik-net.pl/forum/inspirac/,david.silesia.pik-net.pl,213.241.68.198
Instruktor,http://polbox.com/i/instru/index.htm,polbox.com,error
Instrumenty_Klawiszowe,http://www.muzyk.poznan.pl/indexik.html,www.muzyk.poznan.pl,error
Integrator,http://www.solidex.krakow.pl/integrator/index.html,www.solidex.krakow.pl,192.149.3.24
Interkadr,http://www.foto-net.pl/,www.foto-net.pl,77.55.153.25
Internauta,http://www.ae.katowice.pl/internauta/internauta.html,www.ae.katowice.pl,213.227.88.32
Internet,http://www.mi.com.pl/,www.mi.com.pl,216.97.109.61
Internet_Business_News,http://www.ibiz.cz/,www.ibiz.cz,77.93.222.73
Internetowa_Gazeta_Turystyczna,http://travel.webmedia.pl/gazeta/index.htm,travel.webmedia.pl,194.169.227.136
Internetowy_Kurier_Radomski,http://kurier.ats.pl/,kurier.ats.pl,error
Internetowy_Telemagazyn,http://www.telemagazyn.com.pl/,www.telemagazyn.com.pl,195.8.99.12
International_Relations_Center_JU_Newsletter,http://www.if.uj.edu.pl/UJ/IRCUJ/newslet.html,www.if.uj.edu.pl,149.156.225.217
Inwestycje_Budownictwo_Nieruchomości,http://www.ibn.w3.com.pl/,www.ibn.w3.com.pl,error
Jagiellońska_59,http://www.wspiz.edu.pl/pisma/jag.htm,www.wspiz.edu.pl,195.85.252.18
Jak_prowadzić_księgę_przychodów_i_rozchodów,http://www.informedia.com.pl/czasopisma/jak_prowadzic_ksiege_pir/Index.htm,www.informedia.com.pl,50.31.88.21
Jaskinie,http://panda.bg.univ.gda.pl/~dbart/jaskinie/,panda.bg.univ.gda.pl,153.19.120.249
Jasna_Góra,http://www.jasnagora.pl/polski/,www.jasnagora.pl,194.88.154.187
Jaworzniacy,http://www.uq.net.au/~zzwfrenk/jaworzno.htm,www.uq.net.au,130.102.131.71
Jedyna,http://friko4.onet.pl/ld/gjedyna/,friko4.onet.pl,213.180.146.28
Jezus_Żyje!,http://www.kuria.gliwice.pl/czytelnia/jezuszyje/,www.kuria.gliwice.pl,178.16.97.99
Jęk_Dąbrówna,http://www.cso.optinet.pl/retman/,www.cso.optinet.pl,error
Jidełe,http://www.jewish.org.pl/jidele/index.html,www.jewish.org.pl,185.38.250.122
Journal_Tekstylny,http://www.journal.textil.com.pl/,www.journal.textil.com.pl,error
Jurysta,http://www.vagla.muza.com.pl/jurysta.htm,www.vagla.muza.com.pl,46.41.130.162
Już_Czytam,http://www.proszynski.com.pl/Juzczytam/,www.proszynski.com.pl,212.91.27.7
K10,http://www.k10.alpha.pl/,www.k10.alpha.pl,81.2.200.20
KaFaR,http://www.rassun.art.pl/KaFaR/1/,www.rassun.art.pl,error
Kalisia_Nowa,http://www.kalisz.pl/kalisia/index.html,www.kalisz.pl,188.40.149.163
Kalumet,http://friko3.onet.pl/kr/kalumet/,friko3.onet.pl,213.180.146.28
Kamol,http://free.polbox.pl/k/kamolxxx/,free.polbox.pl,error
Karkonosz_sudeckie_materiały_krajoznawcze,http://www.pwr.wroc.pl/~skps/karkon.html,www.pwr.wroc.pl,156.17.193.247
Karmel,http://www.karmel.pl/karmel/karmel.htm,www.karmel.pl,212.182.85.130
Karnet,http://www.karnet.krakow2000.pl/p_karnet.html,www.karnet.krakow2000.pl,62.121.130.22
Kardiologia_Polska,http://www.ptkardio.pl/kp.htm,www.ptkardio.pl,89.161.252.236
Karta,http://www.zem.co.uk/polish/books/karta/index.htm,www.zem.co.uk,37.59.132.219
Kartki,http://www.geocities.com/Broadway/5923/kartki.html,www.geocities.com,98.137.201.117
Kaszubsko_Krajeńskie_Nieruchomości,http://www.webmedia.pl/kkn/,www.webmedia.pl,194.169.227.136
Kaszuby,http://friko4.onet.pl/gd/kaszuby/,friko4.onet.pl,213.180.146.28
Katecheta,http://www.katecheta.poznan.pl/,www.katecheta.poznan.pl,error
Katowicki_Informator_Kulturalny,http://www.adart.com.pl/,www.adart.com.pl,93.157.100.31
Kawaii_online,http://www.silvershark.com.pl/kawaii/,www.silvershark.com.pl,62.233.155.236
Kącik_ogrodniczy_Joanny,http://www.peryt.waw.pl/nowosci/gazeta/peryt/ogrod/,www.peryt.waw.pl,185.23.21.13
Kino_Niezależne,http://ftfn.canpol.pl/kn/,ftfn.canpol.pl,error
Klamecjusz,http://thenut.eti.pg.gda.pl/~lmarty/,thenut.eti.pg.gda.pl,153.19.48.151
Klasyka,http://www.klasyka.com.pl/,www.klasyka.com.pl,188.68.240.143
Kobieta_i_Życie,http://www.kobietaizycie.pl/,www.kobietaizycie.pl,72.52.4.91
Kognitywistyka_i_Media_w_Edukacji,http://www.ped.uni.torun.pl/ztk/kognityw/kognityw.htm,www.ped.uni.torun.pl,158.75.1.69
Komborski_Dzwon,http://www.polska.lex.pl/prasa/Komborski-Dzwon/,www.polska.lex.pl,error
Komentarz_do_Dziennika_Ustaw,http://www.informedia.com.pl/czasopisma/komentarze_do_dzu/Index.htm,www.informedia.com.pl,50.31.88.21
Kominiarz_Polski,http://www.kominiarz.org.pl/,www.kominiarz.org.pl,79.96.20.66
Komórka,http://www.nokia.com.pl/biuletyn/,www.nokia.com.pl,23.61.248.74
Komputer,http://www.pol.pl/news._p/komputer/,www.pol.pl,195.114.173.144
Komputer_i_Biuro,http://www.gazeta.pl/Dodatki/index_bik.html,www.gazeta.pl,80.252.0.145
Komputer_Świat,http://www.komputerswiat.pl/,www.komputerswiat.pl,213.180.141.155
Koneser,http://www.unit.com.pl/unit/media/ko_pl.html,www.unit.com.pl,62.148.90.7
Konkrety,http://www.konkrety.legnica.pl/,www.konkrety.legnica.pl,212.91.7.33
Koniczynka,http://www.koniczynka.silesianet.pl/,www.koniczynka.silesianet.pl,error
Konie_i_Rumaki,http://www.sylaba.poznan.pl/konieirumaki/,www.sylaba.poznan.pl,195.8.99.12
Konserwatysta,http://manager.ae.wroc.pl/~tomkowy/konserwatysta/,manager.ae.wroc.pl,error
KONTAKT,http://www.kontakt.com.pl/,www.kontakt.com.pl,80.72.194.130
Kontakt_Polonia,http://www.kontakt.pologne.net/,www.kontakt.pologne.net,error
Kontra,http://www2.waw.ids.edu.pl/schools/lo1opole/kopernik/main.htm,www2.waw.ids.edu.pl,error
Kontrola_Państwowa,http://www.nik.gov.pl/KP.html,www.nik.gov.pl,213.216.110.201
Koń_Polski,http://www.polhorse.pl/konpolski/index.html,www.polhorse.pl,212.91.7.33
Kosa,http://www.sowatech.com.pl/kosa/html/index2.htm,www.sowatech.com.pl,85.128.138.44
Koszty,http://www.informedia.com.pl/czasopisma/koszty/Index.htm,www.informedia.com.pl,50.31.88.21
Kółka_Dwa,http://free.ngo.pl/rowery/biuletyn/,free.ngo.pl,195.116.222.210
Kpiarz_Krakowski,http://www.kki.krakow.pl/kpiarz/,www.kki.krakow.pl,81.21.192.215
Kraj,http://www.uq.net.au/~zzwfrenk/,www.uq.net.au,130.102.131.71
Kraj_Utracony,http://www.fullcomp.com.au/~miroslaw/KRAJ_UTRACONY.htm,www.fullcomp.com.au,error
Krakowski_Magazyn_Neuropediatryczny,http://www.cyf-kr.edu.pl/academic/cmuj/neuron/,www.cyf-kr.edu.pl,149.156.2.252
Krasnogruda,http://free.ngo.pl/pogranic/polskie/krasno/krasn.htm,free.ngo.pl,195.116.222.210
Kronika,http://w1.2669.telia.com/~u266905121/,w1.2669.telia.com,error
Kronika_Beskidzka,http://www.petex.bielsko.pl/kronika/,www.petex.bielsko.pl,78.11.43.4
KrONika_Ontaryjska,http://www.polish-bus.com/kronika/,www.polish-bus.com,218.251.118.202
Kronika_Polonii,http://www.clover.com.au/kronika/,www.clover.com.au,52.84.195.167
Kronika_Studencka,http://www.pg.gda.pl/~ks/,www.pg.gda.pl,153.19.40.40
Kronika_Sejmowa,http://kronika.sejm.gov.pl/,kronika.sejm.gov.pl,194.41.13.41
Kronika_Waryactwa_i_Qrestwa_Umysłowego_KWIQU,http://www.ciemnogrod.net/Services/kwiqu.htm,www.ciemnogrod.net,72.52.4.91
Kronika_Wydarzeń_Nagłych,http://www.poznan.pol.pl/gazeta/,www.poznan.pol.pl,error
Kronika_Związkowa,http://www.opzz.org.pl/opzz/presspl/0000.htm,www.opzz.org.pl,217.17.46.135
Kropla,http://195.117.149.1/kropla/,195.117.149.1,195.117.149.1
Krótkie_Spięcie,http://krotkie-spiecie.koti.com.pl/index4.htm,krotkie-spiecie.koti.com.pl,error
Ku_Świętej_Rodzinie,http://www.kuria.lublin.pl/DIV/1506/,www.kuria.lublin.pl,212.182.101.37
Ku_Wspólnocie,http://www.ee.pw.edu.pl/~jaszulc/kuwspol.htm,www.ee.pw.edu.pl,194.29.144.82
Kuchnia,http://www.proszynski.com.pl/Kuchnia/,www.proszynski.com.pl,212.91.27.7
Kubuś,http://free.polbox.pl/k/kubuspis/,free.polbox.pl,error
Kulinarne_Przygody_z_Erykiem,http://www.peryt.waw.pl/nowosci/gazeta/peryt/eryk/,www.peryt.waw.pl,185.23.21.123
Kultura_Internetowa,http://www.iyp.org/kultura/ki01/ki01.html,www.iyp.org,69.172.201.153
Kultura_Polska,http://www.institute-of-culture.pl/,www.institute-of-culture.pl,212.91.7.33
Kup_i_Sprzedaj,http://www.kupisprzedaj.com.pl/,www.kupisprzedaj.com.pl,error
